"Year","Title","Budget","Worldwide","Release","Duration","MPAA.Rating","IMDB.Rating","Genre","Award","Nomination","MPAA.Category","Month","Profitability","CPI","Profitability.Adjusted","Worldwide.Adjusted","Budget.Adjusted"
"2020","The Nut Job 2: Nutty by Nature",4e+07,57424952,"11/8/2020",91,"PG",5.5,"Animation",0,0,"PG",8,17424952,258.8,26188023.0987224,86304167.1173055,60116144.018583
"2020","Connie and Carla",2e+07,9649039,"16/4/2020",98,"PG-13",6.2,"Comedy",0,0,"TV-MA",4,-10350961,258.8,-15556496.5551684,14501575.4541231,30058072.0092915
"2020","Wrath of Man",4e+07,103913405,"22/4/2020",119,"R",7.1,"Action",0,0,"X",4,63913405,258.8,96055686.4924506,156171830.511034,60116144.018583
"2020","The Musketeer",4e+07,27053815,"7/9/2020",104,"PG-13",4.7,"Action",0,0,"TV-MA",9,-12946185,258.8,-19456868.0487805,40659275.9698026,60116144.018583
"2020","Resident Evil: The Final Chapter",4e+07,314101190,"23/12/2020",107,"R",5.5,"Action",0,0,"X",12,274101190,258.8,411947665.342625,472063809.361208,60116144.018583
"2020","The Other Boleyn Girl",4e+07,78269970,"29/2/2020",115,"PG-13",6.7,"Biography",0,0,"TV-MA",2,38269970,258.8,57516075.7026713,117632219.721254,60116144.018583
"2020","Sweet November",4e+07,65754228,"16/2/2020",119,"PG-13",6.7,"Drama",0,0,"TV-MA",2,25754228,258.8,38706121.9883856,98822266.0069686,60116144.018583
"2020","The Reaping",4e+07,62226214,"5/4/2020",99,"R",5.6,"Horror",0,0,"X",4,22226214,258.8,33403857.0452962,93520001.0638792,60116144.018583
"2020","Season of the Witch",4e+07,91126600,"7/1/2020",95,"PG-13",5.4,"Action",0,0,"TV-MA",1,51126600,258.8,76838351.2195122,136954495.238095,60116144.018583
"2020","Nightcrawler",8500000,50334418,"31/10/2020",117,"R",7.8,"Crime",0,0,"X",10,41834418,258.8,62873097.4355401,75647778.039489,12774680.6039489
"2020","A Most Violent Year",2e+07,8869722,"31/12/2020",125,"R",7,"Action",0,0,"X",12,-11130278,258.8,-16727734.8803717,13330337.1289199,30058072.0092915
"2020","City by the Sea",4e+07,22505932,"6/9/2020",108,"R",6.1,"Crime",0,0,"X",9,-17494068,258.8,-26291897.7839721,33824246.2346109,60116144.018583
"2020","Mechanic: Resurrection",4e+07,125729635,"25/8/2020",98,"R",5.7,"Action",0,0,"X",8,85729635,258.8,128843377.108014,188959521.126597,60116144.018583
"2020","Bandslam",2e+07,12967829,"14/8/2020",111,"PG",6.3,"Comedy",0,0,"PG",8,-7032171,258.8,-10568675.1149826,19489396.8943089,30058072.0092915
"2020","The Place Beyond the Pines",1.5e+07,47011449,"20/3/2020",140,"R",7.3,"Crime",0,0,"X",3,32011449,258.8,48110121.9581882,70653675.9651568,22543554.0069686
"2020","The Happytime Murders",4e+07,27506412,"24/8/2020",91,"R",5.4,"Action",0,0,"X",8,-12493588,258.8,-18776658.387921,41339485.630662,60116144.018583
"2020","Hands of Stone",2e+07,5031975,"26/8/2020",111,"R",6.6,"Biography",0,0,"X",8,-14968025,258.8,-22495498.6643438,7562573.34494774,30058072.0092915
"2020","Tolkien",2e+07,8969227,"3/5/2020",112,"PG-13",6.8,"Biography",0,0,"TV-MA",5,-11030773,258.8,-16578188.4576074,13479883.5516841,30058072.0092915
"2020","Big Miracle",4e+07,25268680,"3/2/2020",107,"PG",6.5,"Biography",0,0,"PG",2,-14731320,258.8,-22139753.8675958,37976390.1509872,60116144.018583
"2020","The Impossible",4e+07,169590606,"11/10/2020",114,"PG-13",7.5,"Adventure",0,0,"TV-MA",10,129590606,258.8,194762188.343786,254878332.362369,60116144.018583
"2020","A Thousand Words",4e+07,20790486,"9/3/2020",91,"PG-13",5.8,"Comedy",0,0,"TV-MA",3,-19209514,258.8,-28870047.7537747,31246096.2648084,60116144.018583
"2020","Licorice Pizza",4e+07,32900506,"26/11/2020",133,"R",7.2,"Comedy",0,0,"X",11,-7099494,258.8,-10669855.0940767,49446288.9245064,60116144.018583
"2020","Detroit",4e+07,26033563,"28/7/2020",143,"R",7.3,"Crime",0,0,"X",7,-13966437,258.8,-20990208.4529617,39125935.5656214,60116144.018583
"2020","Hunter Killer",4e+07,29312121,"19/10/2020",121,"R",6.6,"Action",0,0,"X",10,-10687879,258.8,-16062851.8304297,44053292.1881533,60116144.018583
"2020","Get Carter",4e+07,19417182,"6/10/2020",112,"R",7.3,"Action",0,0,"X",10,-20582818,258.8,-30933991.2799071,29182152.738676,60116144.018583
"2020","Suspiria",2e+07,8075343,"12/10/2020",152,"R",6.7,"Drama",0,0,"X",10,-11924657,258.8,-17921609.9396051,12136462.0696864,30058072.0092915
"2020","Keeping Up with the Joneses",4e+07,28804426,"20/10/2020",105,"PG-13",5.9,"Action",0,0,"TV-MA",10,-11195574,258.8,-16825868.4738676,43290275.5447154,60116144.018583
"2020","Life, or Something Like It",4e+07,14448589,"26/4/2020",103,"PG-13",5.7,"Comedy",0,0,"TV-MA",4,-25551411,258.8,-38401307.5888502,21714836.4297329,60116144.018583
"2020","My All-American",2e+07,2246000,"13/11/2020",118,"PG",7.1,"Biography",0,0,"PG",11,-17754000,258.8,-26682550.5226481,3375521.48664344,30058072.0092915
"2020","My Name is Bruce",1500000,173066,"31/10/2020",90,"TV-MA",5.5,"Action",0,0,"TV-MA",10,-1326934,258.8,-1994253.88617886,260101.514518002,2254355.40069686
"2020","Cirque du Freak: The Vampire's Assistant",4e+07,39753957,"23/10/2020",109,"PG-13",5.8,"Action",0,0,"TV-MA",10,-246043,258.8,-369778.910569106,59746365.1080139,60116144.018583
"2020","New York Minute",4e+07,21156715,"7/5/2020",91,"PG",4.9,"Comedy",0,0,"PG",5,-18843285,258.8,-28319640.8710801,31796503.1475029,60116144.018583
"2020","Equilibrium",2e+07,5345869,"6/12/2020",107,"R",7.3,"Action",0,0,"X",12,-14654131,258.8,-22023746.2415796,8034325.76771196,30058072.0092915
"2020","Malignant",4e+07,33974421,"2/9/2020",111,"R",6.2,"Crime",0,0,"X",9,-6025579,258.8,-9055864.37398374,51060279.6445993,60116144.018583
"2020","FearDotCom",4e+07,13289290,"30/8/2020",101,"R",3.4,"Crime",0,0,"X",8,-26710710,258.8,-40143622.2299652,19972521.7886179,60116144.018583
"2020","Soul Men",4e+07,12345883,"7/11/2020",100,"R",6.4,"Comedy",0,0,"X",11,-27654117,258.8,-41561472.0069686,18554672.0116144,60116144.018583
"2020","The Gunman",4e+07,24478613,"19/2/2020",115,"R",5.8,"Action",0,0,"X",2,-15521387,258.8,-23327148.4065041,36788995.612079,60116144.018583
"2020","Middle Men",2e+07,754301,"6/8/2020",105,"R",6.8,"Comedy",0,0,"X",8,-19245699,258.8,-28924430.3205575,1133641.68873403,30058072.0092915
"2020","Pandorum",4e+07,17033431,"25/9/2020",108,"R",6.7,"Action",0,0,"X",9,-22966569,258.8,-34516539.2404181,25599604.7781649,60116144.018583
"2020","Duplex",4e+07,10070651,"26/9/2020",89,"PG-13",5.9,"Comedy",0,0,"TV-MA",9,-29929349,258.8,-44980926.3716609,15135217.6469222,60116144.018583
"2020","Paranoia",4e+07,16340767,"16/8/2020",106,"PG-13",5.6,"Drama",0,0,"TV-MA",8,-23659233,258.8,-35557546.4599303,24558597.5586527,60116144.018583
"2020","Housebound",1500000,236863,"17/10/2020",107,"Not Rated",6.7,"Comedy",0,0,"Unrated",10,-1263137,258.8,-1898373.14518002,355982.255516841,2254355.40069686
"2020","Baahubali: The Beginning",4e+07,26736665,"9/7/2020",159,"Not Rated",8,"Action",0,0,"Unrated",7,-13263335,258.8,-19933513.9256678,40182630.0929152,60116144.018583
"2020","The Hurricane Heist",4e+07,33222314,"2/3/2020",103,"PG-13",5.1,"Action",0,0,"TV-MA",3,-6777686,258.8,-10186208.6922184,49929935.3263647,60116144.018583
"2020","Impostor",4e+07,7974607,"4/1/2020",95,"PG-13",6.2,"Drama",0,0,"TV-MA",1,-32025393,258.8,-48131078.445993,11985065.57259,60116144.018583
"2020","Victor Frankenstein",4e+07,31124367,"25/11/2020",110,"PG-13",5.9,"Drama",0,0,"TV-MA",11,-8875633,258.8,-13339220.7921022,46776923.2264808,60116144.018583
"2020","The Goldfinch",4e+07,9429910,"12/9/2020",149,"R",6.4,"Drama",0,0,"X",9,-30570090,258.8,-45943898.3275261,14172245.6910569,60116144.018583
"2020","Extreme Ops",4e+07,12624471,"27/11/2020",93,"PG-13",4.4,"Action",0,0,"TV-MA",11,-27375529,258.8,-41142781.0987224,18973362.9198606,60116144.018583
"2020","Just Visiting",4e+07,16172200,"6/4/2020",88,"PG-13",5.7,"Adventure",0,0,"TV-MA",4,-23827800,258.8,-35810886.4111498,24305257.6074332,60116144.018583
"2020","Regression",2e+07,15824374,"1/10/2020",106,"R",5.6,"Adventure",0,0,"X",10,-4175626,258.8,-6275563.3495935,23782508.659698,30058072.0092915
"2020","Zambezia",2e+07,34454336,"23/8/2020",83,"G",5.7,"Animation",0,0,"PG",8,14454336,258.8,21723473.6167247,51781545.6260163,30058072.0092915
"2020","Billy Lynn’s Long Halftime Walk",4e+07,30230402,"9/11/2020",113,"R",6.2,"Action",0,0,"X",11,-9769598,258.8,-14682764.0092915,45433380.0092915,60116144.018583
"2020","The Touch",2e+07,5918742,"31/3/2020",115,"R",6.4,"Drama",0,0,"X",3,-14081258,258.8,-21162773.3472706,8895298.66202091,30058072.0092915
"2020","Extinction",2e+07,2360000,"20/7/2020",95,"TV-MA",5.8,"Action",0,0,"TV-MA",7,-17640000,258.8,-26511219.5121951,3546852.4970964,30058072.0092915
"2020","The Hunting Party",4e+07,7729552,"7/9/2020",111,"R",6.2,"Action",0,0,"X",9,-32270448,258.8,-48499372.4878049,11616771.5307782,60116144.018583
"2020","Alex Rider: Operation Stormbreaker",4e+07,20722450,"13/10/2020",93,"PG",5.1,"Action",0,0,"PG",10,-19277550,258.8,-28972299.3031359,31143844.7154472,60116144.018583
"2020","Red Cliff",4e+07,119627047,"20/11/2020",148,"R",7.3,"Action",0,0,"X",11,79627047,258.8,119671775.630662,179787919.649245,60116144.018583
"2020","The Last Shot",4e+07,463730,"24/9/2020",93,"R",5.7,"Comedy",0,0,"X",9,-39536270,258.8,-59419202.5319396,696941.486643438,60116144.018583
"2020","Un monstre à Paris",4e+07,27000219,"16/4/2020",90,"PG",6.7,"Animation",0,0,"PG",4,-12999781,258.8,-19537417.670151,40578726.3484321,60116144.018583
"2020","Solomon Kane",4e+07,22024849,"28/9/2020",104,"R",6.1,"Action",0,0,"X",9,-17975151,258.8,-27014919.1567944,33101224.8617886,60116144.018583
"2020","Kursk",4e+07,5578259,"9/11/2020",117,"PG-13",6.6,"Action",0,0,"TV-MA",11,-34421741,258.8,-51732558.4831591,8383585.53542393,60116144.018583
"2020","USS Indianapolis: Men of Courage",4e+07,1663785,"23/9/2020",128,"R",5.3,"Action",0,0,"X",9,-38336215,258.8,-57615635.5516841,2500508.46689895,60116144.018583
"2020","Dragon Nest Warriors' Dawn",4e+07,734423,"10/4/2020",88,"Not Rated",6.3,"Animation",0,0,"Unrated",4,-39265577,258.8,-59012377.0476191,1103766.970964,60116144.018583
"2020","Klaus",4e+07,0,"8/11/2020",96,"PG",8.1,"Animation",0,0,"PG",11,-4e+07,258.8,-60116144.018583,0,60116144.018583
"2020","The Woman in the Window",4e+07,0,"14/5/2020",100,"R",5.7,"Crime",0,0,"X",5,-4e+07,258.8,-60116144.018583,0,60116144.018583
"2020","The Devil's Double",19100000,5965646,"29/7/2020",109,"R",7.1,"Biography",0,0,"X",7,-13134354,258.8,-19739667.9163763,8965790.8524971,28705458.7688734
"2020","Timmy Failure: Mistakes Were Made",4e+07,0,"7/2/2020",99,"PG",6,"Adventure",0,0,"PG",2,-4e+07,258.8,-60116144.018583,0,60116144.018583
"2020","Heaven and Hell",4e+07,0,"2/5/2020",90,"X",5.8,"Documentary",0,0,"X",5,-4e+07,258.8,-60116144.018583,0,60116144.018583
"2020","Sausage Party",1.9e+07,141344255,"10/8/2020",89,"R",6.1,"Animation",0,0,"X",8,122344255,258.8,183871621.335656,212426789.744483,28555168.4088269
"2020","Held Up",8e+06,4714090,"12/5/2020",89,"PG-13",5.2,"Comedy",0,0,"TV-MA",5,-3285910,258.8,-4938405.96980256,7084822.83391405,12023228.8037166
"2020","Because I Said So",3.9e+07,69538833,"2/2/2020",102,"PG-13",5.5,"Comedy",0,0,"TV-MA",2,30538833,258.8,45896922.0696864,104510162.487805,58613240.4181185
"2020","Frankenweenie",3.9e+07,81150788,"4/10/2020",87,"PG",6.9,"Animation",0,0,"PG",10,42150788,258.8,63348571.0476191,121961811.465738,58613240.4181185
"2020","A Cinderella Story",1.9e+07,70112484,"16/7/2020",95,"PG",5.9,"Comedy",0,0,"PG",7,51112484,258.8,76817136.232288,105372304.641115,28555168.4088269
"2020","Serenity",3.9e+07,40319440,"30/9/2020",119,"PG-13",7.8,"Action",0,0,"TV-MA",9,1319440,258.8,1982991.12659698,60596231.5447154,58613240.4181185
"2020","Thirteen Ghosts",1.9e+07,68467960,"26/10/2020",85,"Not Rated",6,"Horror",0,0,"Unrated",10,49467960,258.8,74345575.1916376,102900743.600465,28555168.4088269
"2020","Le passé",8e+06,15752575,"21/11/2020",130,"PG-13",7.7,"Drama",0,0,"TV-MA",11,7752575,258.8,11651372.8803717,23674601.6840883,12023228.8037166
"2020","Yi dai zong shi",38600000,57986660,"8/1/2020",130,"PG-13",6.5,"Action",0,0,"TV-MA",1,19386660,258.8,29136281.1149826,87148360.0929152,58012078.9779326
"2020","The Fast and the Furious",3.8e+07,206458372,"22/6/2020",106,"PG-13",6.8,"Action",0,0,"TV-MA",6,168458372,258.8,253176693.807201,310287030.624855,57110336.8176539
"2020","Sweet Home Alabama",3.8e+07,182365114,"27/9/2020",108,"PG-13",6.2,"Comedy",0,0,"TV-MA",9,144365114,258.8,216966849.612079,274077186.429733,57110336.8176539
"2020","The Ugly Truth",3.8e+07,205298907,"24/7/2020",96,"R",6.4,"Comedy",0,0,"X",7,167298907,258.8,251434129.684088,308544466.501742,57110336.8176539
"2020","Spy Kids 2: The Island of Lost Dreams",3.8e+07,119721296,"7/8/2020",100,"PG",5.2,"Action",0,0,"PG",8,81721296,258.8,122819229.993031,179929566.810685,57110336.8176539
"2020","The Secret of Kells",8e+06,3582797,"5/3/2020",75,"Not Rated",7.6,"Animation",0,0,"Unrated",3,-4417203,258.8,-6638630.29268293,5384598.51103368,12023228.8037166
"2020","Captain Underpants: The First Epic Movie",3.8e+07,126422949,"2/6/2020",89,"PG",6.2,"Animation",0,0,"PG",6,88422949,258.8,132891168.415796,190001505.233449,57110336.8176539
"2020","Paul Blart: Mall Cop 2",3.8e+07,107453907,"10/4/2020",94,"PG",4.4,"Action",0,0,"PG",4,69453907,258.8,104382526.896632,161492863.714286,57110336.8176539
"2020","Gone",1.9e+07,18100189,"24/2/2020",149,"R",8.1,"Drama",0,0,"X",2,-899811,258.8,-1352329.19163763,27202839.2171893,28555168.4088269
"2020","Why Him?",3.8e+07,117425156,"21/12/2020",111,"R",6.2,"Comedy",0,0,"X",12,79425156,258.8,119368352.919861,176478689.737515,57110336.8176539
"2020","Water for Elephants",3.8e+07,116809717,"22/4/2020",120,"PG-13",6.9,"Drama",0,0,"TV-MA",4,78809717,258.8,118443407.430894,175553744.248548,57110336.8176539
"2020","Life as We Know It",3.8e+07,105887837,"8/10/2020",114,"PG-13",6.5,"Comedy",0,0,"TV-MA",10,67887837,258.8,102028874.655052,159139211.472706,57110336.8176539
"2020","Riddick",3.8e+07,94763758,"5/9/2020",119,"R",6.4,"Action",0,0,"X",9,56763758,258.8,85310456.2740999,142420793.091754,57110336.8176539
"2020","Heartbreakers",3.8e+07,57753825,"23/3/2020",123,"PG-13",6.2,"Comedy",0,0,"TV-MA",3,19753825,258.8,29688094.7154472,86798431.5331011,57110336.8176539
"2020","Enough",3.8e+07,50970660,"24/5/2020",115,"PG-13",5.7,"Crime",0,0,"TV-MA",5,12970660,258.8,19493651.6144019,76603988.4320558,57110336.8176539
"2020","The 5th Wave",3.8e+07,111336398,"14/1/2020",112,"PG-13",5.2,"Action",0,0,"TV-MA",1,73336398,258.8,110217536.599303,167327873.416957,57110336.8176539
"2020","Push",3.8e+07,49678401,"6/2/2020",111,"PG-13",6.1,"Action",0,0,"TV-MA",2,11678401,258.8,17551510.9105691,74661847.728223,57110336.8176539
"2020","Rush",3.8e+07,98159204,"13/9/2020",123,"R",8.1,"Action",0,0,"X",9,60159204,258.8,90413484.2926829,147523821.110337,57110336.8176539
"2020","Angel Eyes",3.8e+07,29544532,"18/5/2020",102,"R",5.7,"Drama",0,0,"X",5,-8455468,258.8,-12707753.300813,44402583.5168409,57110336.8176539
"2020","Joe Somebody",3.8e+07,24515990,"21/12/2020",98,"PG",5.5,"Comedy",0,0,"PG",12,-13484010,258.8,-20265167.1777003,36845169.6399535,57110336.8176539
"2020","Overlord",3.8e+07,39178189,"3/11/2020",110,"R",6.6,"Action",0,0,"X",11,1178189,258.8,1770704.49012776,58881041.3077817,57110336.8176539
"2020","The War with Grandpa",3.8e+07,46819069,"28/8/2020",94,"PG",5.6,"Comedy",0,0,"PG",8,8819069,258.8,13254210.5528455,70364547.3704994,57110336.8176539
"2020","The Ninth Gate",3.8e+07,58394308,"10/3/2020",133,"R",6.7,"Mystery",0,0,"X",3,20394308,258.8,30650678.9221835,87761015.7398374,57110336.8176539
"2020","Only the Brave",3.8e+07,24555177,"20/10/2020",134,"PG-13",7.6,"Action",0,0,"TV-MA",10,-13444823,258.8,-20206272.8943089,36904063.9233449,57110336.8176539
"2020","Ne le dis à personne",18500000,33954018,"4/7/2020",131,"Not Rated",7.5,"Crime",0,0,"Unrated",7,15454018,258.8,23225899.2938444,51029615.902439,27803716.6085947
"2020","The Thing",3.8e+07,27573078,"14/10/2020",109,"R",8.2,"Horror",0,0,"X",10,-10426922,258.8,-15670658.6155633,41439678.2020906,57110336.8176539
"2020","Rock Star",3.8e+07,19317765,"7/9/2020",105,"R",6.3,"Drama",0,0,"X",9,-18682235,258.8,-28077598.2462253,29032738.5714286,57110336.8176539
"2020","News of the World",3.8e+07,12668325,"25/12/2020",118,"PG-13",6.8,"Action",0,0,"TV-MA",12,-25331675,258.8,-38071065.5632985,19039271.2543554,57110336.8176539
"2020","The Kitchen",3.8e+07,15779261,"9/8/2020",102,"R",5.6,"Action",0,0,"X",8,-22220739,258.8,-33395628.6480836,23714708.1695703,57110336.8176539
"2020","The Report",8e+06,242788,"8/11/2020",119,"R",7.2,"Biography",0,0,"X",11,-7757212,258.8,-11658341.844367,364886.959349593,12023228.8037166
"2020","City of Ember",3.8e+07,17831558,"10/10/2020",90,"PG",6.4,"Adventure",0,0,"PG",10,-20168442,258.8,-30311224.097561,26799112.7200929,57110336.8176539
"2020","Mean Girls",1.8e+07,130714469,"30/4/2020",97,"PG-13",7.1,"Comedy",0,0,"TV-MA",4,112714469,258.8,169398981.284553,196451246.092915,27052264.8083624
"2020","The Sisters Brothers",3.8e+07,14636067,"21/9/2020",122,"R",6.9,"Drama",0,0,"X",9,-23363933,258.8,-35113739.0267131,21996597.7909408,57110336.8176539
"2020","Texas Rangers",3.8e+07,623374,"30/11/2020",90,"PG-13",5.2,"Action",0,0,"TV-MA",11,-37376626,258.8,-56173465.7886179,936871.029036005,57110336.8176539
"2020","Virgin Territory",3.8e+07,5473041,"26/8/2020",97,"R",4.7,"Adventure",0,0,"X",8,-32526959,258.8,-48884883.7932637,8225453.02439024,57110336.8176539
"2020","The Upside",37500000,125818440,"10/1/2020",126,"PG-13",7,"Comedy",0,0,"TV-MA",1,88318440,258.8,132734101.463415,189092986.480836,56358885.0174216
"2020","What to Expect When You're Expecting",37500000,88473016,"17/5/2020",110,"PG-13",5.7,"Comedy",0,0,"TV-MA",5,50973016,258.8,76607529.2729384,132966414.29036,56358885.0174216
"2020","The Master",37500000,50879131,"14/9/2020",138,"R",7.1,"Drama",0,0,"X",9,13379131,258.8,20107544.1509872,76466429.1684088,56358885.0174216
"2020","The Express",37500000,9813309,"10/10/2020",100,"G",6.6,"Animation",0,0,"PG",10,-27686691,258.8,-41610427.5888502,14748457.4285714,56358885.0174216
"2020","Twilight",3.7e+07,402278564,"21/11/2020",122,"PG-13",5.3,"Drama",0,0,"TV-MA",11,365278564,258.8,548978469.00813,604585902.225319,55607433.2171893
"2020","We’re the Millers",3.7e+07,267816276,"7/8/2020",110,"R",7,"Comedy",0,0,"X",8,230816276,258.8,346894612.246225,402502045.463415,55607433.2171893
"2020","Creed",3.7e+07,173567581,"25/11/2020",133,"PG-13",7.6,"Action",0,0,"TV-MA",11,136567581,258.8,205247909.191638,260855342.408827,55607433.2171893
"2020","The Town",3.7e+07,152566881,"17/9/2020",125,"R",7.5,"Crime",0,0,"X",9,115566881,258.8,173685881.549361,229293314.766551,55607433.2171893
"2020","Dolphin Tale",3.7e+07,96068724,"23/9/2020",113,"PG",6.8,"Drama",0,0,"PG",9,59068724,258.8,88774597.9744483,144382031.191638,55607433.2171893
"2020","The Forever Purge",1.8e+07,76950525,"1/7/2020",103,"R",5.4,"Action",0,0,"X",7,58950525,258.8,88596956.271777,115649221.080139,27052264.8083624
"2020","Burn After Reading",3.7e+07,168167798,"12/9/2020",96,"R",7,"Comedy",0,0,"X",9,131167798,258.8,197132555.87921,252739989.0964,55607433.2171893
"2020","13 Going On 30",3.7e+07,97658712,"23/4/2020",98,"PG-13",6.2,"Comedy",0,0,"TV-MA",4,60658712,258.8,91164196.6643438,146771629.881533,55607433.2171893
"2020","Tyler Perry’s Temptation",3.7e+07,53143144,"29/3/2020",111,"PG-13",4.9,"Drama",0,0,"TV-MA",3,16143144,258.8,24261589.2404181,79869022.4576074,55607433.2171893
"2020","Nim's Island",3.7e+07,101857425,"4/4/2020",96,"PG",6,"Adventure",0,0,"PG",4,64857425,258.8,97474457.5493612,153081890.766551,55607433.2171893
"2020","How to be Single",3.7e+07,100003780,"8/2/2020",110,"R",6.1,"Comedy",0,0,"X",2,63003780,258.8,94688607.8048781,150296041.022067,55607433.2171893
"2020","Cop Out",3.7e+07,55909910,"26/2/2020",107,"R",5.5,"Action",0,0,"X",2,18909910,258.8,28419771.8234611,84027205.0406504,55607433.2171893
"2020","The Rite",3.7e+07,97143987,"28/1/2020",114,"PG-13",6,"Drama",0,0,"TV-MA",1,60143987,258.8,90390614.6085947,145998047.825784,55607433.2171893
"2020","Space Chimps",3.7e+07,67029956,"18/7/2020",81,"G",4.5,"Animation",0,0,"PG",7,30029956,258.8,45132128.9941928,100739562.211382,55607433.2171893
"2020","The Fog",1.8e+07,37048526,"14/10/2020",89,"R",6.8,"Horror",0,0,"X",10,19048526,258.8,28628098.3089431,55680363.1173055,27052264.8083624
"2020","Masked and Anonymous",7500000,555335,"24/7/2020",112,"PG-13",5.3,"Comedy",0,0,"TV-MA",7,-6944665,258.8,-10437162.0325203,834614.970963995,11271777.0034843
"2020","The Ghouls",3.7e+07,259425249,"17/12/2020",81,"R",3.8,"Horror",0,0,"X",12,222425249,258.8,334283707.55633,389891140.773519,55607433.2171893
"2020","Gnomeo and Juliet",3.6e+07,193737977,"11/2/2020",84,"G",5.9,"Animation",0,0,"PG",2,157737977,258.8,237064973.563298,291169503.180023,54104529.6167247
"2020","Black November",7500000,38354,"9/1/2020",95,"TV-14",5.3,"Action",0,0,"TV-MA",1,-7461646,258.8,-11214134.6387921,57642.3646922184,11271777.0034843
